rating,title,text,price,review_date
91.0,Easter Sunrise Blend,"Intense, idiosyncratic, original. Bittersweet with a salty savory edge. Dried date, raisin, dark chocolate, distinct lavender top notes. Deep-toned acidity; heavily syrupy mouthfeel. Smoothes and sweetens a bit in the finish, but retains its weighty, savory richness.",Price: $13.99/12 ounces, May 2012
90.0,Ethiopian Shanta Golba Espresso Fair Trade,"Evaluated as espresso. Deep and sweet in the aroma with mint- and brandy-toned dark chocolate, apricot, peach. In the cup the chocolate and fruit turn crisp and salty-savory with an anise-like pungency. Lightly syrupy mouthfeel; rich, heavyish, bittersweet finish. In two parts milk the coffee recovers its lift and sweetness with the chocolate and stone fruit softening and blooming.",Price: $10.99/12 ounces, May 2012
92.0,Kenya AA Ruiru Mills Estate,"Rich, complex, savory sweet. Caramel, lemon, molasses, hints of apricot and rose-like flowers in aroma and cup. Crisply tart acidity; silky mouthfeel. Flavor carries into a rich though drying finish.",Price: $19.95/16 ounces, Apr 2012
93.0,SO Espresso Brazil Corrego Seco Dark Roast,"Evaluated as espresso. Sweet-toned, buttery character: dark chocolate and apricot in the aroma, complicated in the small cup by more pungent notes of anise and cedar. Lightly syrupy, balanced mouthfeel; rich, long finish. In two parts milk crisp, smooth, balanced: milk chocolate, almond, a hint of orangy or apricot-like fruit.",Price: $13.95/12 ounces, Apr 2012
93.0,Laura’s Blend: 100 Percent Kona Coffee Fancy,"Pleasing caramelly sweetness is balanced by hints of pungent cedar and complemented by orange and floral notes. Delicate but rich acidity; lively, silky mouthfeel. Flavor carries into a long, elegantly clean finish.",Price: $47.95/16 ounces, Apr 2012
93.0,Ethiopian Tchembe Amaro Gayo,"Sweet and brandy-like dried-in-the-fruit profile. Brandied blueberry and minty dark chocolate dominate in aroma and cup with hints of cedar and night flowers. Rich, wine-like acidity; lightly syrupy mouthfeel. The minty dark chocolate carries nicely into a resonant and relatively clean finish.",Price: CAD $17.94/12 ounces, Apr 2012
90.0,Venice Nights,"Dark chocolate and lavender-like flowers dominate, complicated by unusual sweet spicy/herbal notes: agave syrup perhaps, or nutmeg. Crisp, delicate acidity; lightly syrupy mouthfeel. The complex aromatics simplify in an otherwise pleasantly balanced finish.",Price: $9.44/12 ounces, Apr 2012
93.0,ChacolaTAY Blend,"Complex, richly and sweetly crisp. Strawberry and lemon, night flowers, honey, fresh-fallen leaves in aroma and cup. Gently bright and balanced acidity; lightly syrupy, lively mouthfeel. Sweet-toned, flavor-saturated finish.",Price: Not Available, Apr 2012
92.0,Kenya Gichatha-Ini,"Unusual citrusy, savory character. Flowers, grapefruit and peppery aromatic wood in aroma and cup. Sweetly tart, wine-toned acidity; lightly syrupy mouthfeel. The savory edge is particularly prominent in the rich, resonant finish.",Price: NTD $700/8 ounces, Apr 2012
91.0,El Salvador Finca El Majahual,"Sweetly tart, wine-toned fruit dominates in aroma and cup, with hints of pungent cedar and crisp cocoa. Gently bright, wine-like acidity; plush mouthfeel. Rich and sweet in the short finish; rather drying in the long.",Price: $15.97/12 ounces, Apr 2012
89.0,Kenya Kangocho,"Very sweet but quite tart, on the edge of sour, with an underlying savory hint. Aroma and flavor notes suggest green apple, molasses, plum, cocoa, agave syrup. Full, smooth mouthfeel. The sweet tendency prevails in an agreeable finish.",Price: Not Available, Apr 2012
93.0,Burundi Kiryama Micro Lot 8,"Rich, opulent coffee: buttery caramel, lush night flowers, cherryish fruit, fresh-cut cedar. Round, wine-like acidity; plush mouthfeel. Long, sweet-toned finish.",Price: $15.75/12 ounces, Apr 2012
92.0,Ethiopian Sidamo Shanta Golba Natural Processed,"Intense aroma and flavor: brandy, blueberry, dark chocolate, fresh-cut fir. Gently bright acidity; silky mouthfeel. The sweet-toned cup develops a savory edge as it cools, which carries into a complexly dry, chocolaty finish.",Price: $11.99/12 ounces, Apr 2012
89.0,Brasil Fazenda Sertao,"Very sweet, delicately lush. Apricot, almond, hints of milk chocolate and tangerine in aroma and cup. Gently crisp acidity; light, slightly lean mouthfeel. Apricot and chocolate in particular persist in a smooth, sweet-toned finish.",Price: $10.00/8 ounces, Apr 2012
89.0,Brazil Zinho Peaberry Natural,"Sweetly and gently pungent. Dark chocolate, cedar, walnut, a hint of orangy fruit in aroma and cup. Roast-rounded acidity; lightly syrupy mouthfeel. Some chocolate sweetness lingers in a rather dry, roasty finish.",Price: $12.75/12 ounces, Apr 2012
90.0,Organic Brazil Diamantina,"Intense, gently but sweetly tart. Lemony peach, almond, fresh-cut fir, brown sugar in aroma and cup. Delicate, lively acidity; leanish but silky mouthfeel. Long, almost sugary sweet short finish, drying in the long.",Price: $12.75/12 ounces, Apr 2012
90.0,"Brazilian, Medium Roast","Delicate, sweetly lyric coffee. Dark chocolate, vanilla, almond in aroma and cup. Gentle, crisp acidity; light but very silky mouthfeel. A fine, sweet-toned finish fades rather quickly.",Price: CAD $10.00/250 grams (8.8 oz.), Apr 2012
90.0,Brazil Fazenda Floresta,"Sweet-toned, balanced, gently opulent. Cherry, almond, honeyish night flowers with a port-wine-like hint in aroma and cup. Soft, round acidity; lightly syrupy mouthfeel. Very rich finishing.",Price: $14.50/12 ounces, Apr 2012
91.0,Brazil Monte Alegre,"Straightforward, finely structured. Balanced and sweet-toned in aroma and cup, with distinct milk chocolate notes and hints of lemon, cedar and raisin. Roundly rich acidity; syrupy mouthfeel. Flavor, particularly the chocolate, carries deep into a long, clean finish.",Price: $14.00/12 ounces, Apr 2012
92.0,Brazil Sitio do Tanque,"Quiet, delicately lush, gently tart. Peach, a crisply dry version of blackberry and night flowers dominate in aroma and cup. Softly bright acidity; full, plush mouthfeel. Peach carries into a balanced finish.",Price: NTD $350/8 ounces, Apr 2012
92.0,Brazil Fazenda Chapadao de Ferro Peaberry,"Quietly complex, crisply sweet. Dark chocolate dominates in aroma and cup, complicated by suggestions of nut – almond, walnut – and an apricot-like fruit. Soft, round acidity; lightly syrupy mouthfeel. Chocolate in particular lingers in a long, flavor-saturated finish.",Price: $10.00/8 ounces, Apr 2012
93.0,Sol do Paraguassu Farm Natural Processed Brazil,"Gently and lushly bright. Flowers, honeyed lemon, hints of almond and pungent fresh-cut fir in aroma and cup. Delicate, juicy acidity; lightly syrupy mouthfeel. Flavor details fade in the finish, but a richly tart sweetness lingers.",Price: $14.00/8 ounces, Apr 2012
97.0,El Vergel Guatemala,"Big, bright, lushly complex. Fragrant eucalyptus, dark chocolate, jammy black currant, white flowers in aroma and cup. Very sweet acidity, tart yet pure and smooth. Syrupy mouthfeel. Exquisitely clean, deep, juicy finish.",Price: $16.50/12 ounces, Mar 2012
94.0,Colombia Finca Villa Loyola,"Finely poised and balanced. Ripe lemon, cocoa, peach, night flowers in aroma and cup. Rich, sweetly pungent acidity; plush, deep mouthfeel. Lemon notes in particular linger in the sweet-toned trajectory of a very long finish.",Price: $18.35/12 ounces, Mar 2012
94.0,Colombian La Esperanza,"Very sweet-toned but crisp, with blackberry, cedar, walnut, and a rounding, backgrounded milk chocolate in aroma and cup. Quietly balanced acidity; syrupy mouthfeel. A hint of ripe lemon complicates a smooth, clean finish.",Price: $17.95/16 ounces, Mar 2012
93.0,Tano Batak Sumatra,"Sweetly pungent grapefruit and spicy, moist fresh-fallen leaves in aroma and cup. Hints of vanilla and peach. Richly round acidity; lightly syrupy mouthfeel. Peach notes in particular linger in a long, flavor-saturated finish.",Price: $15.00/12 ounces, Mar 2012
92.0,Gacokwe Burundi,"Distinct vanilla-toned cedar, dry berry, hints of ripe orange and lush night flowers in aroma and cup. Gentle, sweetly crisp acidity; full, plush mouthfeel. Resonant, sweet-toned finish.",Price: $15.00/12 ounces, Mar 2012
93.0,Bolivia Marcial Huanca,"Very sweet, resonant, gently tart. Tangerine, cocoa, brown sugar, floral top notes. Gentle acidity; lightly syrupy mouthfeel. The impressively sweet-toned, complex flavor carries deep into a long finish.",Price: $16.99/12 ounces, Mar 2012
91.0,Guatemalan La Joya,"Sweet-toned, deep, richly balanced. Ripe orange and distinct almond notes with a backgrounded sweet cocoa in aroma and cup. Delicately bright, fruit-toned acidity; lightish but very silky mouthfeel. Flavor-saturated short finish; dries out a bit in the long.",Price: $18.45/16 ounces, Mar 2012
87.0,House Blend (K-Cup),"(As brewed in a Keurig Platinum B70 single-serve brewing device using a ""K-Cup"" capsule to produce 6-ounce serving): Sweet-toned, caramelly aroma with hints of milk chocolate, butter, orange. Balanced, gentle acidity; pleasingly silky mouthfeel. Crisp and balanced in the cup with continued caramelly chocolate, butter, hints of orange and aromatic wood. Flavor fades rather quickly in the finish though a little caramelly chocolate hangs on.",Price: $16.49/24 K-Cups, Mar 2012
85.0,Sumatra Reserve Extra Bold Fair Trade Organic (K-Cup),"As brewed in a Keurig Platinum B70 single-serve brewing device using a ""K-Cup"" capsule to produce 6-ounce serving): Dark chocolate, caramel, cedar, a hint of earth in aroma and cup. Pungently tart acidity; medium body with a slightly leanish mouthfeel. Rich, dry, straightforward finish.",Price: $16.49/24 K-Cups, Mar 2012
92.0,P&F Espresso Blend,"Evaluated as espresso. In the small cup rich and deep with dry, brandyish fruit notes: blackberry, lime, green grape, with anchoring hints of fir and baker’s chocolate. Syrupy mouthfeel. The chocolate and citrus notes round and deepen in a long, resonant finish. Both persist in two parts milk, but remain reticent, failing to round and bloom under the impact of the diary.",Price: Not available., Mar 2012
92.0,Rwanda Gatare Cup of Excellence Lot 6,"Intense, zesty but sweet. Grapefruit, peach, rose-like flowers, baker’s chocolate in aroma and cup.  Richly crisp acidity; silky mouthfeel. The floral note in particular carries into a long, dry, flavor-saturated finish.",Price: $28.00/12 ounces, Mar 2012
91.0,Sumatra Red Badger,"Sweetly and gently pungent. Peach, melon, cocoa, fir, a hint of grapefruity citrus in aroma and cup. Rich, balanced acidity; lightly syrupy mouthfeel. Sweetly tart, citrusy finish.",Price: $15.75/16 ounces, Mar 2012
94.0,Kenya Nyeri AA Gaturiri,"Crisply tart, dry berry and pungent grapefruit dominate in aroma and cup, with rounding hints of nut-toned cocoa and caramel. Intense, brightly balanced acidity; lightly syrupy mouthfeel. Rich, dry, flavor-saturated finish.",Price: $15.99/8 ounces, Mar 2012
93.0,Kenya AA Nyeri Gaturiri,"Aromatically diverse and deep: sweet butter, crisply tart berry, hazelnut, cocoa. Richly assertive acidity. Lightly syrupy mouthfeel. Sweet and deep in the cup; chamomile-like flowers, tart orange and cranberry, apricot. Dry, flavor-saturated finish.",Price: $22.50/12 ounces, Mar 2012
92.0,El Salvador Finca Suiza Santa Ana,"Simultaneously lushly sweet and tartly zesty. Cocoa, tart lemon, maraschino cherry, molasses in aroma and cup. Richly round acidity; syrupy mouthfeel. Sweetness carries from cup to finish, cushioning a continued suggestion of bitterish citrus zest.",Price: $18.00/12 ounces, Mar 2012
88.0,Colombia Pablo Zuniga Micro Lot,"Tart and rather savory. Grape, prune, lemon, cocoa in aroma and cup. Quiet but assertive acidity; syrupy mouthfeel. Rich, tart, rather simple finish.",Price: $18.03/16 ounces, Mar 2012
89.0,Colombia Fondo Paez Cooperative Organic,"Crisp, dry, balanced. Dark cocoa, lemon, nut, cedar in aroma and cup. Slightly savory. Soft, lemony acidity; lively, lightly syrupy mouthfeel. Dry, savory cocoa dominates in the finish.",Price: $12.99/12 ounces, Mar 2012
89.0,Colombia Tolima Finca Las Florestales,"Juicy but bittersweet, slightly savory cup. Red grape, cantaloupe, grapefruit, lavender-like flowers in quiet aroma and crisp cup. Richly round acidity. Lightly syrupy mouthfeel turns juicy as the cup cools. Citrus and floral notes linger in a dry finish.",Price: $11.50/12 ounces, Mar 2012
90.0,Colombia Las Mercedes 2011 Cup of Excellence #2 Auction Lot,"Complex, explosively fresh aroma: ripe strawberry, watermelon, sweet lemon, raspberry. In the cup the fruit simplifies and turns zesty and bittersweet, dry yet juicy. Lean-bodied; dry-finishing.",Price: $32.00/8 ounces, Mar 2012
91.0,Colombia San Agustin,"Richly and roundly tart. The taste of fresh coffee fruit -- think tart cherry -- and pungent grapefruit dominate in aroma and cup, with softening suggestions of cocoa, almond and caramel. Sweet-toned acidity; lightly syrupy mouthfeel. Dry, resonant finish.",Price: $17.50/16 ounces, Mar 2012
91.0,Colombia La Coqueta,"Subtle, deep aromatics: black tea, boysenberry, cedar. Rich, slightly tart, acidity. Silky mouthfeel. The aromatics blossom in a refreshing and balanced cup with rounding and deepening suggestions of nectarine and apricot and a hint of flowers. A cocoa-like note emerges in the finish.",Price: $22.00/12 ounces, Mar 2012
92.0,Colombia Organic,"Crisp and gently tart. Cocoa, ripe plum, flowers, and a hint of pungent fresh-cut fir in aroma and cup. Rich, forward acidity; lightly syrupy mouthfeel. Balanced, gently flavor-saturated finish.",Price: $16.60/16 ounces, Mar 2012
92.0,Colombia Piendamo Meseta de Popayan,"Crisp, delicate. Sweet cocoa, fresh-cut fir and complexly layered, gently tart fruit in aroma and cup. Sweet-toned, bright acidity; lightly syrupy mouthfeel. Balanced, delicately rich finish.",Price: $10.50/12 ounces, Mar 2012
93.0,Colombia Martha Cecelia Rojas,"Refreshing, delicate, very sweet-toned. Orange, lemon, nut, and intense floral notes in aroma and cup. Juicy, wine-like acidity; silky to lightly syrupy mouthfeel. Fades very slightly in an otherwise clean, balanced finish.",Price: $14.00/12 ounces, Mar 2012
94.0,Colombia Huila Monserrate Yaneth Gil Microlot,"Deep, balanced, intense. Nut, flowers, stonefruit, sweet cocoa in aroma and cup. Sweetly crisp acidity; lively, lightly syrupy mouthfeel. The balance and completeness that characterizes the entire profile stretches into a long, resonant swoon of a finish.",Price: $9.50/8 ounces, Mar 2012
